gestMeaning@kua1968m	@kua1968m	957.146	958.257	изобразительный жест (квартирный концерт)
gestMeaning@kua1968m	@kua1968m	960.127	962.608	изобразительный жест (карман)
gestMeaning@kua1968m	@kua1968m	962.657	964.506	изобразительный жест (собирать)
gestMeaning@kua1968m	@kua1968m	964.533	966.36	изобразительный жест (карман)
gestMeaning@kua1968m	@kua1968m	966.378	970.008	изобразительный жест (позвякивать)
gestMeaning@kua1968m	@kua1968m	971.073	979.221	поддержка собственной коммуникации
gestMeaning@kua1968m	@kua1968m	979.282	984.122	регулирующий жест (запрет)
gestMeaning@kua1968m	@kua1968m	986.703	988.715	изобразительный жест (распалось)
gestMeaning@kua1968m	@kua1968m	990.197	991.061	жест внутреннего состояния (недоумение)
gestMeaning@kua1968m	@kua1968m	998.579	1004.641	речевое действие (перечисление)
gestMeaning@kua1968m	@kua1968m	1004.647	1010.301	изобразиткльный жест (игра на гитаре)
gestMeaning@kua1968m	@kua1968m	1010.517	1011.036	поддержка собственной коммуникации
gestMeaning@kua1968m	@kua1968m	1016.346	1024.95	поддержка собственной коммуникации
gestMeaning@kua1968m	@kua1968m	1026.196	1027.554	изобразительный жест (сопровождать)
gestMeaning@kua1968m	@kua1968m	1027.572	1030.622	дейктический жест (самоидентификация)
gestMeaning@kua1968m	@kua1968m	1041.213	1050.034	изобразительный жест (игра на гитаре)
gestMeaning@kua1968m	@kua1968m	1057.715	1058.665	жест внутреннего состояния (что тут поделаешь!)
gestMeaning@kua1968m	@kua1968m	1064.233	1067.443	поддержка собственной коммуникации
gestMeaning@kua1968m	@kua1968m	1067.728	1072.518	речевое действие (перечисление)
gestMeaning@kua1968m	@kua1968m	1072.53	1077.172	изобразительный жест (несколько)
gestMeaning@kua1968m	@kua1968m	1077.351	1081.178	изобразительный жест (фортепиано)
gestMeaning@kua1968m	@kua1968m	1081.245	1084.949	речевое действие (перечисление)
gestMeaning@kua1968m	@kua1968m	1085.479	1086.899	жест внутреннего состояния (что тут поделаешь!)
gestMeaning@kua1968m	@kua1968m	1087.863	1091.703	поддержка собственной коммуникации
gestMeaning@kua1968m	@kua1968m	1092.158	1093.22	жест внутреннего состояния (что тут поделаешь!)
gestMeaning@kua1968m	@kua1968m	1095.207	1096.553	жест внутреннего состояния (что тут поделаешь!)
gestMeaning@kua1968m	@kua1968m	1097.904	1100.608	жест внутреннего состояния (что тут поделаешь!)
gestMeaning@kua1968m	@kua1968m	1100.626	1103.206	риторический жест (подчёркивать ритм фразы)
gestMeaning@kua1968m	@kua1968m	1104.197	1105.654	дейктический жест (самоидентификация)
gestMeaning@kua1968m	@kua1968m	1106.801	1108.529	поддержка собственной коммуникации
gestMeaning@kua1968m	@kua1968m	1110.727	1114.307	риторический жест (подчёркивать ритм фразы)
gestMeaning@kua1968m	@kua1968m	1114.616	1116.406	поддержка собственной коммуникации
gestMeaning@kua1968m	@kua1968m	1117.017	1118.832	изобразительный жест(вошёл)
gestMeaning@kua1968m	@kua1968m	1118.924	1121.839	речевое действие (перечисление)
gestMeaning@kua1968m	@kua1968m	1123.541	1124.887	речевое действие (отрицание)
gestMeaning@kua1968m	@kua1968m	1127.813	1128.221	изобразительный жест (принципы)
gestMeaning@kua1968m	@kua1968m	1129.357	1131.332	речевое действие (перечисление)
gestMeaning@kua1968m	@kua1968m	1131.744	1132.559	поддержка собственной коммуникации
gestMeaning@kua1968m	@kua1968m	1132.961	1133.837	речевое действие (отрицание)
gesture@dd1982m	@dd1982m	715.418	716.739	трогает правой рукой подбородок
gesture@dd1982m	@dd1982m	718.645	719.67	раскрывает правую ладонь, указывая на собсесдника
gesture@dd1982m	@dd1982m	722.838	724.085	коротко двигает правой рукой в сторону собеседника
gesture@dd1982m	@dd1982m	725.856	727.411	двигает правой рукой из стороны в сторону несколько раз
gesture@dd1982m	@dd1982m	730.307	733.875	правой рукой очерчивает небольшую дугу
gesture@dd1982m	@dd1982m	743.32	744.603	двигает двумя руками из стороны в сторону
gesture@dd1982m	@dd1982m	746.085	746.875	поворачивает левую руку в сторону собеседника
gesture@dd1982m	@dd1982m	750.641	752.53	делает круговые движения двумя руками
gesture@dd1982m	@dd1982m	753.493	756.542	отводит обе руки параллельно влево
gesture@dd1982m	@dd1982m	757.69	759.481	подносит руку к подбородку
gesture@dd1982m	@dd1982m	759.53	766.431	повторяющиеся рубящие движения правой рукой
gesture@dd1982m	@dd1982m	769.122	775.727	делает круговые движения руками, постепенно разводя их
gesture@dd1982m	@dd1982m	776.147	777.703	пожимает плечами
gesture@dd1982m	@dd1982m	779.011	780.455	делает круговые движения двумя руками
gesture@dd1982m	@dd1982m	784.949	786.011	кивает
gesture@dd1982m	@dd1982m	887.139	887.879	выставляет руки вперёд, затем складывает
gesture@dd1982m	@dd1982m	896.175	897.422	кивает
gesture@dd1982m	@dd1982m	909.567	910.037	показывает рукой на собеседника
gesture@dd1982m	@dd1982m	911.53	914.925	медленно разводит руками
gesture@dd1982m	@dd1982m	914.943	917.906	поводит руками из стороны в сторону
gesture@dd1982m	@dd1982m	917.925	919.024	имитирует игру на гитаре
gesture@dd1982m	@dd1982m	919.295	920.48	взмахивает рукой
gesture@dd1982m	@dd1982m	1023.035	1023.628	кивает
gesture@dd1982m	@dd1982m	1050.972	1052.466	указывает рукой на собеседника
gestMeaning@dd1982m	@dd1982m	715.418	716.739	поисковый жест (поиск слова)
gestMeaning@dd1982m	@dd1982m	718.645	719.67	поисковый жест (поиск слова)
gestMeaning@dd1982m	@dd1982m	722.838	724.085	дейктический жест (идентификация собеседника)
gestMeaning@dd1982m	@dd1982m	725.856	727.411	поисковый жест (поиск слова)
gestMeaning@dd1982m	@dd1982m	730.307	733.875	изобразительный жест (маленький)
gestMeaning@dd1982m	@dd1982m	743.32	744.603	изобразительный жест (со стороны)
gestMeaning@dd1982m	@dd1982m	746.085	746.875	дейктический жест (идентификация собеседника)
gestMeaning@dd1982m	@dd1982m	750.641	752.53	поддержка собственной коммуникации
gestMeaning@dd1982m	@dd1982m	753.493	756.542	изобразительный жест (ездил)
gestMeaning@dd1982m	@dd1982m	757.69	759.481	поисковый жест (поиск слова)
gestMeaning@dd1982m	@dd1982m	759.53	766.431	риторический жест (подчёркивать ритм фразы)
gestMeaning@dd1982m	@dd1982m	769.122	775.727	изобразительный жест (надоело)
gestMeaning@dd1982m	@dd1982m	776.147	777.703	жест внутреннего состояния (что тут поделаешь!)
gestMeaning@dd1982m	@dd1982m	784.949	786.011	поддержка коммуникации собеседника
gestMeaning@dd1982m	@dd1982m	887.139	887.879	поддержка собственной коммуникации
gestMeaning@dd1982m	@dd1982m	896.175	897.422	поддержка коммуникации собеседника
gestMeaning@dd1982m	@dd1982m	909.567	910.037	речевое действие (вопрос)
gestMeaning@dd1982m	@dd1982m	911.53	914.925	речевое действие (вопрос)
